case,arm,route_index,route_schedule_sha256,scenario,source_groups,mapping,unmapped_trips,trip_count,battery_kwh,initial_kwh,reserve_kwh,terminal_floor_kwh,charge_kw,min_soc_kwh,max_soc_kwh,terminal_kwh,below_reserve,over_capacity,terminal_violation,frozen_schedule_valid,minimum_extra_initial_energy_kwh,source
c5_k15,warm,14,7cded689403c6d421b61ade0c7159187371b2a5292ffeb1de86d017c2391e94f,saved_240_control,18E2,homogeneous_source_group,0,24,240.0,240.0,0,,240,14.968999899999972,240.0,14.968999899999972,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,14,7cded689403c6d421b61ade0c7159187371b2a5292ffeb1de86d017c2391e94f,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,24,239.01,239.01,0,,240,13.978999899999963,239.01,13.978999899999963,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,14,7cded689403c6d421b61ade0c7159187371b2a5292ffeb1de86d017c2391e94f,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,24,236.44,236.44,0,,240,11.40899989999997,236.44,11.40899989999997,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c5_k15,warm,14,7cded689403c6d421b61ade0c7159187371b2a5292ffeb1de86d017c2391e94f,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,24,239.01,239.01,0,,240,13.978999899999963,239.01,13.978999899999963,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c5_k15_warm_result.json
c6_k05,base,0,d4ce8b0e5c6a3b44e878a5ddf798d857d218fb6ca58e7bf635ddacde9ff73114,saved_240_control,18E1,homogeneous_source_group,0,12,240.0,240.0,0,,240,3.540001000000075,240.0,3.540001000000075,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_base_result.json
c6_k05,base,0,d4ce8b0e5c6a3b44e878a5ddf798d857d218fb6ca58e7bf635ddacde9ff73114,all_18E2_capacity_sensitivity,18E1,homogeneous_source_group,0,12,239.01,239.01,0,,240,2.5500010000000657,239.01,2.5500010000000657,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_base_result.json
c6_k05,base,0,d4ce8b0e5c6a3b44e878a5ddf798d857d218fb6ca58e7bf635ddacde9ff73114,all_18E1_capacity_sensitivity,18E1,homogeneous_source_group,0,12,236.44,236.44,0,,240,-0.01999899999992749,236.44,-0.01999899999992749,True,False,False,False,0.01999899999992749,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_base_result.json
c6_k05,base,0,d4ce8b0e5c6a3b44e878a5ddf798d857d218fb6ca58e7bf635ddacde9ff73114,source_group_or_conservative_mixed,18E1,homogeneous_source_group,0,12,236.44,236.44,0,,240,-0.01999899999992749,236.44,-0.01999899999992749,True,False,False,False,0.01999899999992749,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_base_result.json
c6_k05,base,1,388c6aeb20600e69e16d1b3a851250bd6d9aaaaaee671fbdf3a7f59bde38b9c5,saved_240_control,18E1,homogeneous_source_group,0,11,240.0,240.0,0,,240,1.540001000000018,240.0,3.5400010000000464,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_base_result.json
c6_k05,base,1,388c6aeb20600e69e16d1b3a851250bd6d9aaaaaee671fbdf3a7f59bde38b9c5,all_18E2_capacity_sensitivity,18E1,homogeneous_source_group,0,11,239.01,239.01,0,,240,0.5500010000000088,239.01,2.5500010000000373,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_base_result.json
c6_k05,base,1,388c6aeb20600e69e16d1b3a851250bd6d9aaaaaee671fbdf3a7f59bde38b9c5,all_18E1_capacity_sensitivity,18E1,homogeneous_source_group,0,11,236.44,236.44,0,,240,-2.0199989999999843,236.44,-0.019998999999955913,True,False,False,False,2.0199989999999843,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_base_result.json
c6_k05,base,1,388c6aeb20600e69e16d1b3a851250bd6d9aaaaaee671fbdf3a7f59bde38b9c5,source_group_or_conservative_mixed,18E1,homogeneous_source_group,0,11,236.44,236.44,0,,240,-2.0199989999999843,236.44,-0.019998999999955913,True,False,False,False,2.0199989999999843,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_base_result.json
c6_k05,base,2,530a70a0a8b320c1f55db43eceff39e06621933877ab01502f3a04642f623372,saved_240_control,18E2,homogeneous_source_group,0,21,240.0,240.0,0,,240,13.521000299999997,240.0,13.521000299999997,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_base_result.json
c6_k05,base,2,530a70a0a8b320c1f55db43eceff39e06621933877ab01502f3a04642f623372,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,21,239.01,239.01,0,,240,12.531000299999988,239.01,12.531000299999988,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_base_result.json
c6_k05,base,2,530a70a0a8b320c1f55db43eceff39e06621933877ab01502f3a04642f623372,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,21,236.44,236.44,0,,240,9.961000299999995,236.44,9.961000299999995,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_base_result.json
c6_k05,base,2,530a70a0a8b320c1f55db43eceff39e06621933877ab01502f3a04642f623372,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,21,239.01,239.01,0,,240,12.531000299999988,239.01,12.531000299999988,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_base_result.json
c6_k05,base,3,ca388a7732c19d32a96e3c1300b2ee961953634e01416eb50ffb4d62d29e2632,saved_240_control,18E2,homogeneous_source_group,0,21,240.0,240.0,0,,240,13.245002430000028,240.0,13.245002430000028,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_base_result.json
c6_k05,base,3,ca388a7732c19d32a96e3c1300b2ee961953634e01416eb50ffb4d62d29e2632,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,21,239.01,239.01,0,,240,12.255002430000019,239.01,12.255002430000019,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_base_result.json
c6_k05,base,3,ca388a7732c19d32a96e3c1300b2ee961953634e01416eb50ffb4d62d29e2632,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,21,236.44,236.44,0,,240,9.685002430000026,236.44,9.685002430000026,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_base_result.json
c6_k05,base,3,ca388a7732c19d32a96e3c1300b2ee961953634e01416eb50ffb4d62d29e2632,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,21,239.01,239.01,0,,240,12.255002430000019,239.01,12.255002430000019,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_base_result.json
c6_k05,base,4,a021a0ef0899dbb87c02b6ab73796b8d2c822ebf3f1de92ac3557b91f82c0bc4,saved_240_control,18E2,homogeneous_source_group,0,14,240.0,240.0,0,,240,2.9620009999999866,240.0,2.9620009999999866,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_base_result.json
c6_k05,base,4,a021a0ef0899dbb87c02b6ab73796b8d2c822ebf3f1de92ac3557b91f82c0bc4,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,14,239.01,239.01,0,,240,1.9720009999999775,239.01,1.9720009999999775,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_base_result.json
c6_k05,base,4,a021a0ef0899dbb87c02b6ab73796b8d2c822ebf3f1de92ac3557b91f82c0bc4,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,14,236.44,236.44,0,,240,-0.5979990000000157,236.44,-0.5979990000000157,True,False,False,False,0.5979990000000157,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_base_result.json
c6_k05,base,4,a021a0ef0899dbb87c02b6ab73796b8d2c822ebf3f1de92ac3557b91f82c0bc4,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,14,239.01,239.01,0,,240,1.9720009999999775,239.01,1.9720009999999775,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_base_result.json
c6_k05,warm,0,adf7b66d6c27e4fc08a6473dd78345979eafb8851f27731b7be5cb29596ccb54,saved_240_control,18E1,homogeneous_source_group,0,12,240.0,240.0,0,,240,3.540001000000075,240.0,3.540001000000075,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_warm_result.json
c6_k05,warm,0,adf7b66d6c27e4fc08a6473dd78345979eafb8851f27731b7be5cb29596ccb54,all_18E2_capacity_sensitivity,18E1,homogeneous_source_group,0,12,239.01,239.01,0,,240,2.5500010000000657,239.01,2.5500010000000657,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_warm_result.json
c6_k05,warm,0,adf7b66d6c27e4fc08a6473dd78345979eafb8851f27731b7be5cb29596ccb54,all_18E1_capacity_sensitivity,18E1,homogeneous_source_group,0,12,236.44,236.44,0,,240,-0.01999899999992749,236.44,-0.01999899999992749,True,False,False,False,0.01999899999992749,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_warm_result.json
c6_k05,warm,0,adf7b66d6c27e4fc08a6473dd78345979eafb8851f27731b7be5cb29596ccb54,source_group_or_conservative_mixed,18E1,homogeneous_source_group,0,12,236.44,236.44,0,,240,-0.01999899999992749,236.44,-0.01999899999992749,True,False,False,False,0.01999899999992749,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_warm_result.json
c6_k05,warm,1,388c6aeb20600e69e16d1b3a851250bd6d9aaaaaee671fbdf3a7f59bde38b9c5,saved_240_control,18E1,homogeneous_source_group,0,11,240.0,240.0,0,,240,1.540001000000018,240.0,3.5400010000000464,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_warm_result.json
c6_k05,warm,1,388c6aeb20600e69e16d1b3a851250bd6d9aaaaaee671fbdf3a7f59bde38b9c5,all_18E2_capacity_sensitivity,18E1,homogeneous_source_group,0,11,239.01,239.01,0,,240,0.5500010000000088,239.01,2.5500010000000373,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_warm_result.json
c6_k05,warm,1,388c6aeb20600e69e16d1b3a851250bd6d9aaaaaee671fbdf3a7f59bde38b9c5,all_18E1_capacity_sensitivity,18E1,homogeneous_source_group,0,11,236.44,236.44,0,,240,-2.0199989999999843,236.44,-0.019998999999955913,True,False,False,False,2.0199989999999843,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_warm_result.json
c6_k05,warm,1,388c6aeb20600e69e16d1b3a851250bd6d9aaaaaee671fbdf3a7f59bde38b9c5,source_group_or_conservative_mixed,18E1,homogeneous_source_group,0,11,236.44,236.44,0,,240,-2.0199989999999843,236.44,-0.019998999999955913,True,False,False,False,2.0199989999999843,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_warm_result.json
c6_k05,warm,2,530a70a0a8b320c1f55db43eceff39e06621933877ab01502f3a04642f623372,saved_240_control,18E2,homogeneous_source_group,0,21,240.0,240.0,0,,240,13.521000299999997,240.0,13.521000299999997,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_warm_result.json
c6_k05,warm,2,530a70a0a8b320c1f55db43eceff39e06621933877ab01502f3a04642f623372,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,21,239.01,239.01,0,,240,12.531000299999988,239.01,12.531000299999988,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_warm_result.json
c6_k05,warm,2,530a70a0a8b320c1f55db43eceff39e06621933877ab01502f3a04642f623372,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,21,236.44,236.44,0,,240,9.961000299999995,236.44,9.961000299999995,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_warm_result.json
c6_k05,warm,2,530a70a0a8b320c1f55db43eceff39e06621933877ab01502f3a04642f623372,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,21,239.01,239.01,0,,240,12.531000299999988,239.01,12.531000299999988,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_warm_result.json
c6_k05,warm,3,3029e392e5ab7e7097ad84ea132e36ae4c9ff6a7b4fbbf5c42638cbee33ee080,saved_240_control,18E2,homogeneous_source_group,0,15,240.0,240.0,0,,240,7.250001300000008,240.0,7.250001300000008,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_warm_result.json
c6_k05,warm,3,3029e392e5ab7e7097ad84ea132e36ae4c9ff6a7b4fbbf5c42638cbee33ee080,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,15,239.01,239.01,0,,240,6.260001299999999,239.01,6.260001299999999,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_warm_result.json
c6_k05,warm,3,3029e392e5ab7e7097ad84ea132e36ae4c9ff6a7b4fbbf5c42638cbee33ee080,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,15,236.44,236.44,0,,240,3.690001300000006,236.44,3.690001300000006,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_warm_result.json
c6_k05,warm,3,3029e392e5ab7e7097ad84ea132e36ae4c9ff6a7b4fbbf5c42638cbee33ee080,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,15,239.01,239.01,0,,240,6.260001299999999,239.01,6.260001299999999,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_warm_result.json
c6_k05,warm,4,0adbd6446dceebb3a43607a067d24227c4a2045202e07561baf6c3d476a4e562,saved_240_control,18E2,homogeneous_source_group,0,20,240.0,240.0,0,,240,8.957002130000035,240.0,8.957002130000035,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_warm_result.json
c6_k05,warm,4,0adbd6446dceebb3a43607a067d24227c4a2045202e07561baf6c3d476a4e562,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,20,239.01,239.01,0,,240,7.967002130000026,239.01,7.967002130000026,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_warm_result.json
c6_k05,warm,4,0adbd6446dceebb3a43607a067d24227c4a2045202e07561baf6c3d476a4e562,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,20,236.44,236.44,0,,240,5.397002130000033,236.44,5.397002130000033,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_warm_result.json
c6_k05,warm,4,0adbd6446dceebb3a43607a067d24227c4a2045202e07561baf6c3d476a4e562,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,20,239.01,239.01,0,,240,7.967002130000026,239.01,7.967002130000026,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k05_warm_result.json
c6_k08,base,0,b0934ec97cf488f9b8a5ac5cd1ae64295e688b8fd4d65439e9b262465e56c3bc,saved_240_control,18E1;18E2,mixed_source_groups_conservative_18E1,0,13,240.0,240.0,0,,240,9.99199850000005,240.0,9.99199850000005,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k08_base_result.json
c6_k08,base,0,b0934ec97cf488f9b8a5ac5cd1ae64295e688b8fd4d65439e9b262465e56c3bc,all_18E2_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,13,239.01,239.01,0,,240,9.001998500000042,239.01,9.001998500000042,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k08_base_result.json
c6_k08,base,0,b0934ec97cf488f9b8a5ac5cd1ae64295e688b8fd4d65439e9b262465e56c3bc,all_18E1_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,13,236.44,236.44,0,,240,6.431998500000049,236.44,6.431998500000049,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k08_base_result.json
c6_k08,base,0,b0934ec97cf488f9b8a5ac5cd1ae64295e688b8fd4d65439e9b262465e56c3bc,source_group_or_conservative_mixed,18E1;18E2,mixed_source_groups_conservative_18E1,0,13,236.44,236.44,0,,240,6.431998500000049,236.44,6.431998500000049,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k08_base_result.json
c6_k08,base,1,abe3c10bf3d5817ee6457f0a8a6be4b92be9871ba5007caccbe61a75f7d5f349,saved_240_control,18E2,homogeneous_source_group,0,22,240.0,240.0,0,,240,16.467000999999982,240.0,16.467000999999982,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k08_base_result.json
c6_k08,base,1,abe3c10bf3d5817ee6457f0a8a6be4b92be9871ba5007caccbe61a75f7d5f349,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,22,239.01,239.01,0,,240,15.477000999999973,239.01,15.477000999999973,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k08_base_result.json
c6_k08,base,1,abe3c10bf3d5817ee6457f0a8a6be4b92be9871ba5007caccbe61a75f7d5f349,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,22,236.44,236.44,0,,240,12.90700099999998,236.44,12.90700099999998,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k08_base_result.json
c6_k08,base,1,abe3c10bf3d5817ee6457f0a8a6be4b92be9871ba5007caccbe61a75f7d5f349,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,22,239.01,239.01,0,,240,15.477000999999973,239.01,15.477000999999973,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k08_base_result.json
c6_k08,base,2,4b5e4ba60b60495a50a4e6d00d861b15723af1435d5f40999c05afbd6a4c6439,saved_240_control,18E1,homogeneous_source_group,0,17,240.0,240.0,0,,240,1.5400010000000464,240.0,2.0100015000000724,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k08_base_result.json
c6_k08,base,2,4b5e4ba60b60495a50a4e6d00d861b15723af1435d5f40999c05afbd6a4c6439,all_18E2_capacity_sensitivity,18E1,homogeneous_source_group,0,17,239.01,239.01,0,,240,0.5500010000000373,239.01,1.0200015000000633,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k08_base_result.json
c6_k08,base,2,4b5e4ba60b60495a50a4e6d00d861b15723af1435d5f40999c05afbd6a4c6439,all_18E1_capacity_sensitivity,18E1,homogeneous_source_group,0,17,236.44,236.44,0,,240,-2.019998999999956,236.44,-1.54999849999993,True,False,False,False,2.019998999999956,outputs/research_followup_20260921/battery_rounding/sources/c6_k08_base_result.json
c6_k08,base,2,4b5e4ba60b60495a50a4e6d00d861b15723af1435d5f40999c05afbd6a4c6439,source_group_or_conservative_mixed,18E1,homogeneous_source_group,0,17,236.44,236.44,0,,240,-2.019998999999956,236.44,-1.54999849999993,True,False,False,False,2.019998999999956,outputs/research_followup_20260921/battery_rounding/sources/c6_k08_base_result.json
c6_k08,base,3,e444189be90e48729877c782aa8e69d40fdc686207838526e0afa07424233122,saved_240_control,18E1,homogeneous_source_group,0,11,240.0,240.0,0,,240,0.770000500000009,240.0,3.540001000000018,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c6_k08_base_result.json
c6_k08,base,3,e444189be90e48729877c782aa8e69d40fdc686207838526e0afa07424233122,all_18E2_capacity_sensitivity,18E1,homogeneous_source_group,0,11,239.01,239.01,0,,240,-0.21999950000000013,239.01,2.550001000000009,True,False,False,False,0.21999950000000013,outputs/research_followup_20260921/battery_rounding/sources/c6_k08_base_result.json
c6_k08,base,3,e444189be90e48729877c782aa8e69d40fdc686207838526e0afa07424233122,all_18E1_capacity_sensitivity,18E1,homogeneous_source_group,0,11,236.44,236.44,0,,240,-2.7899994999999933,236.44,-0.019998999999984335,True,False,False,False,2.7899994999999933,outputs/research_followup_20260921/battery_rounding/sources/c6_k08_base_result.json
